symbol,name,lastsale,marketcap,ipoyear,sector,industry
GIG~,"GigCapital, Inc.",0.4,,,,
GIX,"GigCapital2, Inc.",9.78,,2019.0,Finance,Business Services
GIX.U,"GigCapital2, Inc.",,,2019.0,,
GIX.WS,"GigCapital2, Inc.",,,,,
GIX~,"GigCapital2, Inc.",0.16,,,,
GIL,"Gildan Activewear, Inc.",37.85,7710000000.0,1998.0,Consumer Non-Durables,Apparel
GLT,Glatfelter,14.71,649760000.0,,Basic Industries,Paper
GKOS,Glaukos Corporation,64.53,2350000000.0,2015.0,Health Care,Medical/Dental Instruments
GSK,GlaxoSmithKline PLC,40.5,101020000000.0,,Health Care,Major Pharmaceuticals
CO,Global Cord Blood Corporation,5.51,669750000.0,,Finance,Business Services
GMRE,Global Medical REIT Inc.,10.31,356260000.0,2016.0,Consumer Services,Real Estate Investment Trusts
GMRE^A,Global Medical REIT Inc.,25.9034,,,,
GNL,"Global Net Lease, Inc.",19.98,1680000000.0,2015.0,Consumer Services,Real Estate Investment Trusts
GNL^A,"Global Net Lease, Inc.",25.7,,,,
GLP,Global Partners LP,19.87,670690000.0,2005.0,Energy,Oil Refining/Marketing
GLP^A,Global Partners LP,26.17,,,,
GPN,Global Payments Inc.,160.38,25130000000.0,,Miscellaneous,Business Services
GSL,"Global Ship Lease, Inc.",7.41,73680000.0,,Transportation,Marine Transportation
GSL^B,"Global Ship Lease, Inc.",24.0,,,,
GLOB,Globant S.A.,107.27,3910000000.0,2014.0,Technology,EDP Services
GMED,"Globus Medical, Inc.",49.89,4940000000.0,2012.0,Health Care,Medical/Dental Instruments
GMS,GMS Inc.,22.55,910450000.0,2016.0,Consumer Services,RETAIL: Building Materials
GNC,"GNC Holdings, Inc.",2.0,169160000.0,2011.0,Consumer Non-Durables,Food Chains
GDDY,GoDaddy Inc.,65.97,11780000000.0,2015.0,Technology,EDP Services
GOL,Gol Linhas Aereas Inteligentes S.A.,20.17,3530000000.0,2004.0,Transportation,Air Freight/Delivery Services
GFI,Gold Fields Limited,6.11,5060000000.0,,Basic Industries,Precious Metals
GSBD,"Goldman Sachs BDC, Inc.",19.95,804740000.0,2015.0,,
GS,"Goldman Sachs Group, Inc. (The)",207.0,74430000000.0,1999.0,Finance,Investment Bankers/Brokers/Service
GS^A,"Goldman Sachs Group, Inc. (The)",20.1499,,,,
GS^B.CL,"Goldman Sachs Group, Inc. (The)",,,,,
GS^C,"Goldman Sachs Group, Inc. (The)",21.2,,,,
GS^D,"Goldman Sachs Group, Inc. (The)",21.2,,,,
GS^J,"Goldman Sachs Group, Inc. (The)",26.18,,,,
GS^K,"Goldman Sachs Group, Inc. (The)",28.27,,,,
GS^N,"Goldman Sachs Group, Inc. (The)",26.94,,,,
GER,Goldman Sachs MLP Energy Renaissance Fund,4.86,386250000.0,1986.0,,
GMZ,Goldman Sachs MLP Income Opportunities Fund,7.17,318550000.0,2013.0,,
GRC,Gorman-Rupp Company (The),31.99,836010000.0,,Capital Goods,Fluid Controls
GPX,GP Strategies Corporation,13.99,236350000.0,,Consumer Services,Other Consumer Services
GGG,Graco Inc.,47.19,7870000000.0,,Capital Goods,Fluid Controls
GRAF,Graf Industrial Corp.,10.0,304710000.0,2018.0,Finance,Business Services
GRAF.U,Graf Industrial Corp.,,,2018.0,,
GRAF.WS,Graf Industrial Corp.,,,,,
EAF,GrafTech International Ltd.,11.34,3290000000.0,2018.0,Energy,Industrial Machinery/Components
GHM,Graham Corporation,19.92,196830000.0,,Technology,Industrial Machinery/Components
GHC,Graham Holdings Company,708.68,3770000000.0,,Consumer Services,Other Consumer Services
GRAM,Grana y Montero S.A.A.,2.73,476070000.0,2018.0,Basic Industries,Military/Government/Technical
GVA,Granite Construction Incorporated,29.88,1400000000.0,,Basic Industries,Military/Government/Technical
GPMT,Granite Point Mortgage Trust Inc.,18.68,1020000000.0,2017.0,Consumer Services,Real Estate Investment Trusts
GRP.U,Granite Real Estate Inc.,,,,,
GPK,Graphic Packaging Holding Company,14.07,4139999999.9999995,,Consumer Durables,Containers/Packaging
GTN,"Gray Television, Inc.",15.33,1550000000.0,,Consumer Services,Broadcasting
GTN.A,"Gray Television, Inc.",,,,,
AJX,Great Ajax Corp.,14.45,274040000.0,2015.0,Consumer Services,Real Estate Investment Trusts
AJXA,Great Ajax Corp.,26.11,,2017.0,Consumer Services,Real Estate Investment Trusts
GWB,"Great Western Bancorp, Inc.",30.37,1730000000.0,2014.0,Finance,Major Banks
GDOT,Green Dot Corporation,27.42,1460000000.0,2010.0,Finance,Finance: Consumer Services
GBX,"Greenbrier Companies, Inc. (The)",26.48,860160000.0,1994.0,Capital Goods,Railroads
GHL,"Greenhill & Co., Inc.",15.66,319280000.0,2004.0,Finance,Investment Bankers/Brokers/Service
GHG,GreenTree Hospitality Group Ltd.,10.67,1090000000.0,2018.0,Consumer Services,Hotels/Resorts
GEF,Greif Bros. Corporation,34.59,2049999999.9999998,,,
GEF.B,Greif Bros. Corporation,,,,,
GFF,Griffon Corporation,19.03,890610000.0,,Capital Goods,Building Products
GPI,"Group 1 Automotive, Inc.",82.77,1540000000.0,1997.0,Consumer Durables,Automotive Aftermarket
GRUB,GrubHub Inc.,69.46,6330000000.0,2014.0,Miscellaneous,Business Services
PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",95.03,5330000000.0,2006.0,Transportation,Aerospace
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",146.56,4400000000.0,,Transportation,Aerospace
AVAL,Grupo Aval Acciones y Valores S.A.,7.36,8199999999.999999,2014.0,Finance,Commercial Banks
SUPV,Grupo Supervielle S.A.,7.07,645810000.0,2016.0,Finance,Commercial Banks
TV,Grupo Televisa S.A.,9.0,5200000000.0,1993.0,Consumer Services,Broadcasting
GSAH,GS Acquisition Holdings Corp.,10.18,878030000.0,2018.0,Finance,Business Services
GSAH.U,GS Acquisition Holdings Corp.,,,2018.0,,
GSAH.WS,GS Acquisition Holdings Corp.,,,,,
GSX,GSX Techedu Inc.,13.28,3120000000.0,2019.0,Consumer Services,Other Consumer Services
GTT,"GTT Communications, Inc.",6.09,340110000.0,,Public Utilities,Telecommunications Equipment
GSH,Guangshen Railway Company Limited,16.25,2300000000.0,,Transportation,Railroads
GES,"Guess?, Inc.",16.71,1200000000.0,1996.0,Consumer Non-Durables,Apparel
GGM,Guggenheim Credit Allocation Fund,20.5939,156330000.0,2013.0,,
GPM,Guggenheim Enhanced Equity Income Fund,7.96,383820000.0,,,
GOF,Guggenheim Strategic Opportunities Fund,20.75,766530000.0,,,
GBAB,Guggenheim Taxable Municipal Managed Duration Trst,24.4,425150000.0,2010.0,,
GWRE,"Guidewire Software, Inc.",98.47,8060000000.000001,2012.0,Technology,Computer Software: Prepackaged Software
HRB,"H&R Block, Inc.",27.7,5600000000.0,,Consumer Services,Other Consumer Services
FUL,H. B. Fuller Company,45.98,2340000000.0,,Basic Industries,Home Furnishings
HAE,Haemonetics Corporation,134.1,6870000000.0,1991.0,Health Care,Medical/Dental Instruments
HAL,Halliburton Company,19.93,17460000000.0,,Energy,Oilfield Services/Equipment
HBB,Hamilton Beach Brands Holding Company,14.77,202040000.0,2017.0,Consumer Durables,Home Furnishings
HBI,Hanesbrands Inc.,14.99,5420000000.0,,Consumer Services,Clothing/Shoe/Accessory Stores
HNGR,"Hanger, Inc.",18.81,700480000.0,2018.0,Health Care,Medical Specialities
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",28.49,1870000000.0,2013.0,Consumer Services,Real Estate Investment Trusts
HOG,"Harley-Davidson, Inc.",34.35,5460000000.0,,Consumer Non-Durables,Motor Vehicles
HMY,Harmony Gold Mining Company Limited,2.97,1580000000.0,,Basic Industries,Precious Metals
HSC,Harsco Corporation,19.36,1550000000.0,,Capital Goods,Metal Fabrications
HHS,"Harte-Hanks, Inc.",2.67,16760000.000000002,1993.0,Technology,Advertising
HGH,"Hartford Financial Services Group, Inc. (The)",28.79,,,Finance,Property-Casualty Insurers
HIG,"Hartford Financial Services Group, Inc. (The)",58.7,21220000000.0,,Finance,Property-Casualty Insurers
HIG^G,"Hartford Financial Services Group, Inc. (The)",27.035,,,,
HVT,"Haverty Furniture Companies, Inc.",18.36,361760000.0,,Consumer Services,Other Specialty Stores
HVT.A,"Haverty Furniture Companies, Inc.",,,,,
HE,"Hawaiian Electric Industries, Inc.",45.05,4910000000.0,,Public Utilities,Electric Utilities: Central
HCHC,"HC2 Holdings, Inc.",2.09,95370000.0,,Capital Goods,Metal Fabrications
HCA,"HCA Healthcare, Inc.",126.62,43180000000.0,2011.0,Health Care,Hospital/Nursing Management
HCI,"HCI Group, Inc.",41.22,350480000.0,,Finance,Property-Casualty Insurers
HCP,"HCP, Inc.",34.21,16800000000.0,,Consumer Services,Real Estate Investment Trusts
HDB,HDFC Bank Limited,112.59,102620000000.0,2001.0,Finance,Commercial Banks
HR,Healthcare Realty Trust Incorporated,33.11,4280000000.0000005,1993.0,Consumer Services,Real Estate Investment Trusts
HTA,"Healthcare Trust of America, Inc.",27.55,5650000000.0,,Consumer Services,Real Estate Investment Trusts
HL,Hecla Mining Company,1.71,831460000.0,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
HL^B,Hecla Mining Company,51.12,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
HEI,Heico Corporation,142.82,19120000000.0,,Capital Goods,Aerospace
HEI.A,Heico Corporation,,,,,
HLX,"Helix Energy Solutions Group, Inc.",7.71,1150000000.0,,Energy,Oilfield Services/Equipment
HP,"Helmerich & Payne, Inc.",43.96,4810000000.0,,Energy,Oil & Gas Production
HLF,Herbalife Nutrition Ltd.,38.15,5770000000.0,2004.0,Health Care,Other Pharmaceuticals
HRI,Herc Holdings Inc.,43.0,1230000000.0,2016.0,,
HCXY,"Hercules Capital, Inc.",25.39,,2018.0,,
HCXZ,"Hercules Capital, Inc.",25.52,,2018.0,,
HTGC,"Hercules Capital, Inc.",13.17,1380000000.0,2012.0,,
HRTG,"Heritage Insurance Holdings, Inc.",14.48,423900000.0,2014.0,Finance,Property-Casualty Insurers
PSV,Hermitage Offshore Services Ltd.,1.91,38510000.0,2014.0,Transportation,Marine Transportation
HT,Hersha Hospitality Trust,15.25,598870000.0,1999.0,Consumer Services,Real Estate Investment Trusts
HT^C,Hersha Hospitality Trust,25.139,,,,
HT^D,Hersha Hospitality Trust,24.4906,,,,
HT^E,Hersha Hospitality Trust,24.95,,,,
HSY,Hershey Company (The),154.57,32390000000.0,,Consumer Non-Durables,Specialty Foods
HTZ,"Hertz Global Holdings, Inc",14.61,2080000000.0,2016.0,Consumer Services,Rental/Leasing Companies
HES,Hess Corporation,60.35,18310000000.0,,Energy,Integrated oil Companies
HESM,Hess Midstream Partners LP,18.44,1010000000.0,2017.0,Energy,Oil & Gas Production
HPE,Hewlett Packard Enterprise Company,13.55,18150000000.0,2015.0,Technology,Computer Manufacturing
HXL,Hexcel Corporation,81.38,6920000000.0,,Basic Industries,Major Chemicals
HEXO,HEXO Corp.,4.56,1170000000.0,,Consumer Durables,Specialty Chemicals
HCR,Hi-Crush Inc.,1.93,195130000.0,2012.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
PCF,High Income Securities Fund,8.4,46750000.0,,,
HGLB,Highland Global Allocation Fund,10.82,249060000.0,2019.0,,
HFRO,Highland Income Fund,13.34,958780000.0,2017.0,,
HFRO^A,Highland Income Fund,25.19,,,,
HPR,HighPoint Resources Corporation,1.15,245970000.0,2018.0,Energy,Oil & Gas Production
HIW,"Highwoods Properties, Inc.",44.93,4660000000.0,1994.0,Consumer Services,Real Estate Investment Trusts
HIL,"Hill International, Inc.",3.15,175330000.0,2018.0,Consumer Services,Military/Government/Technical
HI,Hillenbrand Inc,29.19,1830000000.0,,Consumer Durables,Miscellaneous manufacturing industries
HRC,Hill-Rom Holdings Inc,107.29,7170000000.0,,Health Care,Medical/Dental Instruments
HTH,Hilltop Holdings Inc.,22.48,2089999999.9999998,,Finance,Major Banks
HGV,Hilton Grand Vacations Inc.,27.21,2340000000.0,2016.0,Consumer Services,Hotels/Resorts
HLT,Hilton Worldwide Holdings Inc.,95.77,27470000000.0,2016.0,Consumer Services,Hotels/Resorts
HNI,HNI Corporation,32.87,1410000000.0,,Consumer Durables,Office Equipment/Supplies/Services
HMLP,Hoegh LNG Partners LP,16.62,551820000.0,2014.0,Consumer Services,Marine Transportation
HMLP^A,Hoegh LNG Partners LP,26.01,,,,
HEP,"Holly Energy Partners, L.P.",27.53,2900000000.0,2004.0,Energy,Natural Gas Distribution
HFC,HollyFrontier Corporation,51.04,8400000000.0,,Energy,Integrated oil Companies
HD,"Home Depot, Inc. (The)",211.57,232790000000.0,,Consumer Services,RETAIL: Building Materials
HMC,"Honda Motor Company, Ltd.",24.18,42550000000.0,,Capital Goods,Auto Manufacturing
HON,Honeywell International Inc.,167.01,120170000000.0,,Capital Goods,Aerospace
HMN,Horace Mann Educators Corporation,44.07,1820000000.0,1991.0,Finance,Property-Casualty Insurers
HZN,Horizon Global Corporation,3.26,82360000.0,2015.0,Capital Goods,Auto Parts:O.E.M.
HTFA,Horizon Technology Finance Corporation,25.606,,2017.0,,
HRL,Hormel Foods Corporation,41.78,22300000000.0,,Consumer Non-Durables,Meat/Poultry/Fish
HOS,Hornbeck Offshore Services,0.805,30490000.0,2004.0,Consumer Services,Marine Transportation
HST,"Host Hotels & Resorts, Inc.",16.8,12450000000.0,,Consumer Services,Real Estate Investment Trusts
HLI,"Houlihan Lokey, Inc.",44.4,2940000000.0,2015.0,Finance,Investment Managers
HOV,Hovnanian Enterprises Inc,5.83,34630000.0,,Capital Goods,Homebuilding
HHC,Howard Hughes Corporation (The),133.97,5780000000.0,,Consumer Services,Real Estate Investment Trusts
HPQ,HP Inc.,19.53,29420000000.0,,Technology,Computer Manufacturing
HSBC,HSBC Holdings plc,38.35,155570000000.0,,Finance,Savings Institutions
HSBC^A,HSBC Holdings plc,26.2914,,,,
HMI,Huami Corporation,10.8,652690000.0,2018.0,Technology,Computer Manufacturing
HNP,"Huaneng Power International, Inc.",23.14,9080000000.0,1994.0,Public Utilities,Electric Utilities: Central
HUBB,Hubbell Inc,129.1,7020000000.0,2015.0,Capital Goods,Electrical Products
HUBS,"HubSpot, Inc.",196.22,8260000000.0,2014.0,Technology,Computer Software: Prepackaged Software
HBM,Hudbay Minerals Inc.,3.55,927520000.0,,Basic Industries,Precious Metals
HUD,Hudson Ltd.,11.75,1090000000.0,2018.0,Consumer Services,Department/Specialty Retail Stores
HPP,"Hudson Pacific Properties, Inc.",34.56,5340000000.0,2010.0,Finance,Real Estate
HUM,Humana Inc.,295.25,39890000000.0,,Health Care,Medical Specialities
HCFT,"Hunt Companies Finance Trust, Inc.",3.28,77700000.0,2013.0,Consumer Services,Real Estate Investment Trusts
HII,"Huntington Ingalls Industries, Inc.",212.12,8770000000.0,,Capital Goods,Marine Transportation
HUN,Huntsman Corporation,21.37,4900000000.0,2005.0,Basic Industries,Major Chemicals
HUYA,HUYA Inc.,20.6,4490000000.0,2018.0,Technology,"Computer Software: Programming, Data Processing"
H,Hyatt Hotels Corporation,75.77,7940000000.0,2009.0,Consumer Services,Hotels/Resorts
HY,"Hyster-Yale Materials Handling, Inc.",58.11,968220000.0,,Capital Goods,Construction/Ag Equipment/Trucks
IAA,"IAA, Inc.",47.01,6270000000.0,2019.0,Consumer Durables,Automotive Aftermarket
IAG,Iamgold Corporation,3.47,1620000000.0,,Basic Industries,Precious Metals
IBN,ICICI Bank Limited,11.82,38150000000.0,,Finance,Commercial Banks
IDA,"IDACORP, Inc.",105.7,5330000000.0,,Public Utilities,Electric Utilities: Central
IEX,IDEX Corporation,162.12,12300000000.0,1989.0,Capital Goods,Fluid Controls
IDT,IDT Corporation,9.04,237570000.0,,Public Utilities,Telecommunications Equipment
ITW,Illinois Tool Works Inc.,150.85,48800000000.0,,Technology,Industrial Machinery/Components
IMAX,Imax Corporation,21.5,1320000000.0,,Miscellaneous,Industrial Machinery/Components
ICD,"Independence Contract Drilling, Inc.",1.23,94650000.0,2014.0,Energy,Oil & Gas Production
IHC,Independence Holding Company,37.84,565200000.0,,Finance,Life Insurance
IRT,"Independence Realty Trust, Inc.",13.21,1190000000.0,2013.0,Consumer Services,Real Estate Investment Trusts
IFN,"India Fund, Inc. (The)",20.54,552620000.0,,,
IBA,"Industrias Bachoco, S.A. de C.V.",52.5934,2630000000.0,1997.0,Consumer Non-Durables,Meat/Poultry/Fish
INFY,Infosys Limited,11.25,48050000000.0,,Technology,EDP Services
ING,"ING Group, N.V.",10.14,39500000000.0,1997.0,Finance,Commercial Banks
ISG,"ING Group, N.V.",25.84,,,Finance,Commercial Banks
IR,Ingersoll-Rand plc (Ireland),120.95,29220000000.0,,Capital Goods,Auto Parts:O.E.M.
NGVT,Ingevity Corporation,87.17,3650000000.0,2016.0,Basic Industries,Major Chemicals
INGR,Ingredion Incorporated,77.48,5170000000.0,,Consumer Non-Durables,Packaged Foods
IIPR,"Innovative Industrial Properties, Inc.",104.0,1160000000.0,2016.0,Finance,Real Estate
IIPR^A,"Innovative Industrial Properties, Inc.",30.0,,,,
IPHI,Inphi Corporation,65.47,2970000000.0,2010.0,Technology,Semiconductors
INSI,Insight Select Income Fund,19.78,211840000.0,,,
NSP,"Insperity, Inc.",97.14,4000000000.0,,Technology,Professional Services
INSP,"Inspire Medical Systems, Inc.",65.12,1550000000.0,1998.0,Health Care,Medical/Dental Instruments
IBP,"Installed Building Products, Inc.",55.53,1670000000.0,2014.0,Basic Industries,Homebuilding
INST,"Instructure, Inc.",40.29,1490000000.0,2015.0,Technology,Computer Software: Prepackaged Software
ITGR,Integer Holdings Corporation,79.79,2600000000.0,,Miscellaneous,Industrial Machinery/Components
I,Intelsat S.A.,20.92,2940000000.0,2013.0,Consumer Services,Telecommunications Equipment
ICE,Intercontinental Exchange Inc.,91.91,51510000000.0,2005.0,Finance,Investment Bankers/Brokers/Service
IHG,Intercontinental Hotels Group,65.35,11900000000.0,,Consumer Services,Hotels/Resorts
IFS,Intercorp Financial Services Inc.,41.49,,2019.0,Finance,Commercial Banks
IBM,International Business Machines Corporation,140.1,124110000000.0,,Technology,Computer Manufacturing
IFF,"International Flavors & Fragrances, Inc.",122.05,13030000000.0,,Basic Industries,Major Chemicals
IFFT,"International Flavors & Fragrances, Inc.",47.78,,2018.0,Basic Industries,Major Chemicals
IGT,International Game Technology,13.2,2700000000.0,2015.0,Consumer Services,Services-Misc. Amusement & Recreation
IP,International Paper Company,40.95,16090000000.0,,Basic Industries,Paper
INSW,"International Seaways, Inc.",15.94,465800000.0,2016.0,Consumer Services,Marine Transportation
INSW^A,"International Seaways, Inc.",25.61,,,,
IPG,"Interpublic Group of Companies, Inc. (The)",21.47,8310000000.000001,,Technology,Advertising
INXN,InterXion Holding N.V.,78.38,6000000000.0,2011.0,Technology,"Computer Software: Programming, Data Processing"
IPI,"Intrepid Potash, Inc",3.3,432440000.0,2008.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
IVC,Invacare Corporation,5.93,199720000.0,,Health Care,Industrial Specialties
VBF,Invesco Bond Fund,19.37,220370000.0,,,
VCV,Invesco California Value Municipal Income Trust,13.17,630390000.0,,,
VTA,Invesco Credit Opportunities Fund,11.04,818000000.0,2007.0,,
IHIT,Invesco High Income 2023 Target Term Fund,10.5,252120000.0,2016.0,,
IHTA,Invesco High Income 2024 Target Term Fund,10.3,90400000.0,2017.0,,
VLT,Invesco High Income Trust II,14.3199,116260000.0,1989.0,,
IVR,INVESCO MORTGAGE CAPITAL INC,16.62,2140000000.0000002,2009.0,Consumer Services,Real Estate Investment Trusts
IVR^B,INVESCO MORTGAGE CAPITAL INC,26.38,,,,
IVR^C,INVESCO MORTGAGE CAPITAL INC,25.7399,,,,
IVR^A,Invesco Mortgage Capital Inc.,25.86,,,,
OIA,Invesco Municipal Income Opportunities Trust,7.88,374510000.0,,,
VMO,Invesco Municipal Opportunity Trust,12.85,866280000.0,,,
VKQ,Invesco Municipal Trust,12.78,706990000.0,,,
VPV,Invesco Pennsylvania Value Municipal Income Trust,13.28,316460000.0,,,
IVZ,Invesco Plc,17.07,8020000000.0,,Finance,Investment Managers
IQI,Invesco Quality Municipal Income Trust,12.84,679030000.0,,,
VVR,Invesco Senior Income Trust,4.2,756150000.0,1998.0,,
VTN,Invesco Trust  for Investment Grade New York Municipal,13.68,266459999.99999997,,,
VGM,Invesco Trust for Investment Grade Municipals,13.09,709810000.0,,,
IIM,Invesco Value Municipal Income Trust,15.51,729850000.0,,,
IRET,Investors Real Estate Trust,68.84,809160000.0,,Consumer Services,Real Estate Investment Trusts
IRET^C,Investors Real Estate Trust,25.7688,,,,
NVTA,Invitae Corporation,27.5,2580000000.0,2015.0,Health Care,Medical Specialities
INVH,Invitation Homes Inc.,27.85,14970000000.0,2017.0,Finance,Real Estate
IO,Ion Geophysical Corporation,8.1,114840000.0,,Energy,Oil & Gas Production
